type,fileName,start,end,status,method,host,path,query,response,json,fileId,jobId,jobStatus
GET_URL,IMG_0109.JPG,2022-03-17T12:53:36.212+02:00,2022-03-17T12:53:36.556+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0109.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555a"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5c9d27fa-b48b-4e6d-a3d8-d2a03e2d1ce2"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313303700008d8cb4555a?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5c9d27fa-b48b-4e6d-a3d8-d2a03e2d1ce2&x-amz-meta-file-name=IMG_0109.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105336Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=347a385e95b17ffa3ed92e3eab33ffd8f91b486846dddb73579f8080ca9cd92c"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555a,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5c9d27fa-b48b-4e6d-a3d8-d2a03e2d1ce2,
UPLOAD,,2022-03-17T12:53:36.605+02:00,2022-03-17T12:53:36.621+02:00,EXCEPTION,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331330370000e1034c057e,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d6a59350-11d3-4206-abf5-cac547f6e66d&x-amz-meta-file-name=IMG_0108.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105336Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=6ae264417b6a1fedc388363bbd89624f1b19e84f8a39dea5145e435d11d394c3,,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331330370000e1034c057e,,
UPLOAD,,2022-03-17T12:53:36.609+02:00,2022-03-17T12:53:36.623+02:00,EXCEPTION,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313303700008d8cb4555a,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5c9d27fa-b48b-4e6d-a3d8-d2a03e2d1ce2&x-amz-meta-file-name=IMG_0109.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105336Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=347a385e95b17ffa3ed92e3eab33ffd8f91b486846dddb73579f8080ca9cd92c,,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555a,,
GET_URL,IMG_0110.JPG,2022-03-17T12:53:36.634+02:00,2022-03-17T12:53:37.061+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0110.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331330370000e1034c057f"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_794ed7f4-adeb-4e6b-8697-674afc09fc24"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331330370000e1034c057f?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_794ed7f4-adeb-4e6b-8697-674afc09fc24&x-amz-meta-file-name=IMG_0110.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105337Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=664b7a6234a75e84bb452f78da32e31371d4e2157eacf579fc700bd3b3bbd58b"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331330370000e1034c057f,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_794ed7f4-adeb-4e6b-8697-674afc09fc24,
GET_URL,IMG_0108.JPG,2022-03-17T12:53:36.638+02:00,2022-03-17T12:53:37.060+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0108.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555b"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_518a5a1f-323c-4765-9f0e-57cb16473f9d"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313303700008d8cb4555b?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_518a5a1f-323c-4765-9f0e-57cb16473f9d&x-amz-meta-file-name=IMG_0108.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105337Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=feecce1e94be05cdd975cc97eaed31818dc5424bdcc143a1faebe373425d12fd"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_518a5a1f-323c-4765-9f0e-57cb16473f9d,
JOB_TRACKING,,2022-03-17T12:53:36.651+02:00,2022-03-17T12:53:37.057+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_51ea86ff-a62c-42f6-b1d5-1b5568208302,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_51ea86ff-a62c-42f6-b1d5-1b5568208302"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0101.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0101.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057a""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057a,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_51ea86ff-a62c-42f6-b1d5-1b5568208302,JobDone
UPLOAD,,2022-03-17T12:53:37.103+02:00,2022-03-17T12:53:43.459+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313303700008d8cb4555b,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_518a5a1f-323c-4765-9f0e-57cb16473f9d&x-amz-meta-file-name=IMG_0108.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105337Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=feecce1e94be05cdd975cc97eaed31818dc5424bdcc143a1faebe373425d12fd,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623313303700008d8cb4555b,,
UPLOAD,,2022-03-17T12:53:37.108+02:00,2022-03-17T12:53:43.287+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331330370000e1034c057f,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_794ed7f4-adeb-4e6b-8697-674afc09fc24&x-amz-meta-file-name=IMG_0110.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105337Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=664b7a6234a75e84bb452f78da32e31371d4e2157eacf579fc700bd3b3bbd58b,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331330370000e1034c057f,,
JOB_TRACKING,,2022-03-17T12:53:37.349+02:00,2022-03-17T12:53:37.562+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9a388ae7-8918-43cc-a816-d54c6da82b07,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9a388ae7-8918-43cc-a816-d54c6da82b07"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0102.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0102.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313263700008d8cb45557""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313263700008d8cb45557,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9a388ae7-8918-43cc-a816-d54c6da82b07,JobDone
JOB_TRACKING,,2022-03-17T12:53:37.351+02:00,2022-03-17T12:53:37.555+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0103.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0103.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057b""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777,JobInProgress
JOB_TRACKING,,2022-03-17T12:53:38.557+02:00,2022-03-17T12:53:38.763+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bed6f26d-86e3-4b21-a3f5-499b9388aa6f,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bed6f26d-86e3-4b21-a3f5-499b9388aa6f"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0104.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0104.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313273700008d8cb45558""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313273700008d8cb45558,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bed6f26d-86e3-4b21-a3f5-499b9388aa6f,JobDone
JOB_TRACKING,,2022-03-17T12:53:39.213+02:00,2022-03-17T12:53:39.422+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_604cfcad-babd-4c53-b881-557f8e353dea,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_604cfcad-babd-4c53-b881-557f8e353dea"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0105.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0105.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331327370000e1034c057c""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331327370000e1034c057c,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_604cfcad-babd-4c53-b881-557f8e353dea,JobDone
JOB_TRACKING,,2022-03-17T12:53:39.316+02:00,2022-03-17T12:53:39.519+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_b10cbe46-8e0f-416e-aa4d-f9d4da9573fb,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_b10cbe46-8e0f-416e-aa4d-f9d4da9573fb"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0106.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0106.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313283700008d8cb45559""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313283700008d8cb45559,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_b10cbe46-8e0f-416e-aa4d-f9d4da9573fb,JobDone
JOB_TRACKING,,2022-03-17T12:53:39.317+02:00,2022-03-17T12:53:39.520+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_1a7b4ebf-940a-4006-be33-3e8a51ae7687,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_1a7b4ebf-940a-4006-be33-3e8a51ae7687"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0107.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0107.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331328370000e1034c057d""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331328370000e1034c057d,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_1a7b4ebf-940a-4006-be33-3e8a51ae7687,JobDone
GET_URL,IMG_0109.JPG,2022-03-17T12:53:43.295+02:00,2022-03-17T12:53:43.635+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0109.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555c"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3e6dc65f-fb56-46e3-bc61-ac113fd8c6c6"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313373700008d8cb4555c?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3e6dc65f-fb56-46e3-bc61-ac113fd8c6c6&x-amz-meta-file-name=IMG_0109.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105343Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0aaf73fd9e9e13a0557a8ef05fadc37a2a8ee74b5868ef7a221d3efc0535f0cd"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555c,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3e6dc65f-fb56-46e3-bc61-ac113fd8c6c6,
GET_URL,IMG_0111.JPG,2022-03-17T12:53:43.503+02:00,2022-03-17T12:53:43.846+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0111.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555d"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_0a31d4a3-0956-4502-b8a9-04e42ba2a146"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313373700008d8cb4555d?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_0a31d4a3-0956-4502-b8a9-04e42ba2a146&x-amz-meta-file-name=IMG_0111.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105343Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=33eb28f34ee2c816e8f92fb5dd5e7095cef9f9783494df737d67d2b8b9c2a4d0"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555d,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_0a31d4a3-0956-4502-b8a9-04e42ba2a146,
JOB_TRACKING,,2022-03-17T12:53:43.599+02:00,2022-03-17T12:53:43.809+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0103.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0103.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057b""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331326370000e1034c057b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f7e2d900-0788-43dd-8a69-510720a56777,JobDone
UPLOAD,,2022-03-17T12:53:43.650+02:00,2022-03-17T12:53:45.762+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313373700008d8cb4555c,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3e6dc65f-fb56-46e3-bc61-ac113fd8c6c6&x-amz-meta-file-name=IMG_0109.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105343Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0aaf73fd9e9e13a0557a8ef05fadc37a2a8ee74b5868ef7a221d3efc0535f0cd,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555c,,
UPLOAD,,2022-03-17T12:53:43.860+02:00,2022-03-17T12:53:46.079+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313373700008d8cb4555d,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_0a31d4a3-0956-4502-b8a9-04e42ba2a146&x-amz-meta-file-name=IMG_0111.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105343Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=33eb28f34ee2c816e8f92fb5dd5e7095cef9f9783494df737d67d2b8b9c2a4d0,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623313373700008d8cb4555d,,
GET_URL,IMG_0112.JPG,2022-03-17T12:53:44.498+02:00,2022-03-17T12:53:44.840+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0112.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331338370000e1034c0580"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8c3f2895-f54b-4b08-a548-04cd71dd7846"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331338370000e1034c0580?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8c3f2895-f54b-4b08-a548-04cd71dd7846&x-amz-meta-file-name=IMG_0112.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105344Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=179&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f8b1dd3b6356650d7e929ae4004be9040db877a6ea0b1ca90cf85e2870b75f0a"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331338370000e1034c0580,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8c3f2895-f54b-4b08-a548-04cd71dd7846,
